text,label
Quick cash! Online opportunity. $1000 immediate payment: https://account2023.biz,spam
Sale alert: 30% off on winter clothing this weekend only!,ham
Great job on the sales presentation! Everyone loved it.,ham
Can you pick up milk from the store on your way home?,ham
FDA approved weight loss pills. 70% off today: https://account258.io,spam
Get generic Viagra for $2.99! No prescription needed: https://win5167.io,spam
The deadline for the report has been extended to Friday.,ham
Your magazine subscription renewal is due on Friday.,ham
Your perfect match is waiting! Sign up free: https://claimnow3888.info,spam
Find love today! 1000+ members online near you: https://prize8143.org,spam
Your ticket #12345 won $5000 in the weekly draw! https://login2832.com,spam
The deadline for the report has been extended to Friday.,ham
Can you pick up milk from the store on your way home?,ham
Security alert: Unusual login detected. Confirm your identity at https://verify5136.org,spam
Bitcoin revolution! Turn $100 into $10000 in just 30 days. Join now: https://win412.net,spam
Work from home! Earn $500/day. No experience needed: https://verify5025.com,spam
"Hey John, how are you doing? Let's catch up soon!",ham
Natural health supplements. 30 day trial: https://win3484.co,spam
Find love today! 1000+ members online near you: https://login9717.com,spam
Movie night this Friday! We're watching the new comedy at our place.,ham
Lonely women seeking connection. Message now: https://secure7166.info,spam
Team meeting at 10am to discuss the Q4 project.,ham
Your ticket #12345 won $5000 in the weekly draw! https://account7484.org,spam
URGENT: Data entry positions available. Apply: https://login1957.io,spam
Get generic Viagra for $2.99! No prescription needed: https://prize9451.org,spam
Natural health supplements. 30 day trial: https://confirm1147.co,spam
Meeting reminder: Project review at 2pm in conference room B.,ham
Thanks for the gift! It was really thoughtful of you.,ham
Hot singles in your area are interested! Chat now: https://update1865.info,spam
Team meeting at 10am to discuss the Q4 project.,ham
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Family reunion planning: Can you bring desserts?,ham
Your ticket #12345 won $5000 in the weekly draw! https://confirm2380.biz,spam
Family reunion planning: Can you bring desserts?,ham
Tesla stock ALERT! Price expected to rise 200%. Invest now at https://prize2704.com,spam
Get generic Viagra for $2.99! No prescription needed: https://update3773.biz,spam
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Get generic Viagra for $2.99! No prescription needed: https://login9662.co,spam
Can you pick up milk from the store on your way home?,ham
"You're our 1,000,000th visitor! Click to spin the prize wheel! https://update4576.com",spam
WINNER! You've been selected for the grand prize of $10000. Visit https://claimnow2172.io to redeem,spam
"Hey John, how are you doing? Let's catch up soon!",ham
Mom asked if you're coming for Thanksgiving dinner this Sunday.,ham
URGENT: Data entry positions available. Apply: https://verify2556.co,spam
Thanks for the gift! It was really thoughtful of you.,ham
Your Netflix password expires today. Update immediately: https://win5177.com,spam
Meeting reminder: Project review at 2pm in conference room B.,ham
New message from David on your social media account.,ham
Thanks for the gift! It was really thoughtful of you.,ham
Game night this Saturday! Bring your favorite board games.,ham
Don't forget about Sarah's birthday party this Saturday!,ham
Your consultation has been rescheduled to Wednesday.,ham
Your dentist appointment is confirmed for Monday at 2:30pm.,ham
Your profile has been successfully updated.,ham
Your package from Amazon will arrive by tomorrow.,ham
Family reunion planning: Can you bring desserts?,ham
Grandpa's 80th birthday is next month. What should we get him?,ham
The kids loved the presents you sent! They can't stop talking about them.,ham
Congratulations! Your email won $500 in the weekly sweepstakes. Claim at: https://confirm9259.net,spam
Just saw your favorite band and thought of you! How have you been?,ham
Family reunion planning: Can you bring desserts?,ham
Can you pick up milk from the store on your way home?,ham
Become a product tester. Earn $50/hour. Sign up: https://prize688.co,spam
Your magazine subscription renewal is due on Friday.,ham
"You're our 1,000,000th visitor! Click to spin the prize wheel! https://login6054.biz",spam
Movie night this Friday! We're watching the new comedy at our place.,ham
Grandpa's 80th birthday is next month. What should we get him?,ham
Hot singles in your area are interested! Chat now: https://prize3699.co,spam
Find love today! 1000+ members online near you: https://claim7996.com,spam
Please arrive 15 minutes early for your hair appointment.,ham
Final notice: Unclaimed lottery prize of $25000! https://confirm922.co,spam
The laptop you ordered is now available for pickup.,ham
Can you review the marketing document before tomorrow?,ham
Don't forget about Sarah's birthday party this Saturday!,ham
Thanks for the gift! It was really thoughtful of you.,ham
Client called about the proposal - please call them back.,ham
Natural health supplements. 30 day trial: https://win1626.io,spam
Become a product tester. Earn $50/hour. Sign up: https://secure5899.org,spam
Can you review the marketing document before tomorrow?,ham
WINNER! You've been selected for the grand prize of $10000. Visit https://secure9393.com to redeem,spam
Team meeting at 10am to discuss the Q4 project.,ham
Lonely women seeking connection. Message now: https://account9634.co,spam
Just saw your favorite band and thought of you! How have you been?,ham
Your Netflix password expires today. Update immediately: https://claim5379.info,spam
Get generic Viagra for $2.99! No prescription needed: https://claim9275.info,spam
Just saw your favorite band and thought of you! How have you been?,ham
Reminder: Annual check-up tomorrow at 11am.,ham
Want to grab lunch at our usual place?,ham
Reminder: Annual check-up tomorrow at 11am.,ham
Weather alert: heavy rain expected in your area tonight.,ham
The kids loved the presents you sent! They can't stop talking about them.,ham
Can you pick up milk from the store on your way home?,ham
New message from David on your social media account.,ham
Enhance your performance with natural supplements. 50% discount: https://update8663.net,spam
Please arrive 15 minutes early for your hair appointment.,ham
Single girls near you want to meet! View profile: https://prize4903.info,spam
Your profile has been successfully updated.,ham
Just saw your favorite band and thought of you! How have you been?,ham
Weather alert: heavy rain expected in your area tonight.,ham
New message from David on your social media account.,ham
URGENT: Your PayPal account will be suspended. Verify now: https://account2171.info,spam
Find love today! 1000+ members online near you: https://win9252.com,spam
Weather alert: heavy rain expected in your area tonight.,ham
"Hey John, how are you doing? Let's catch up soon!",ham
EuroMillions winner! 10 million pounds waiting: https://secure8724.com,spam
Reminder: Annual check-up tomorrow at 11am.,ham
You are the lucky winner of our annual giveaway! Claim $5000 now at https://claimnow9256.org,spam
Grandpa's 80th birthday is next month. What should we get him?,ham
The deadline for the report has been extended to Friday.,ham
Please arrive 15 minutes early for your hair appointment.,ham
WINNER! You've been selected for the grand prize of $10000. Visit https://win8155.io to redeem,spam
Become a product tester. Earn $50/hour. Sign up: https://secure9424.net,spam
Your dentist appointment is confirmed for Monday at 2:30pm.,ham
Your magazine subscription renewal is due on Friday.,ham
Road trip to the beach this weekend? I'll drive!,ham
Become a product tester. Earn $50/hour. Sign up: https://confirm3896.org,spam
Movie night this Friday! We're watching the new comedy at our place.,ham
Can you pick up milk from the store on your way home?,ham
Suspicious activity on your Amazon account. Please verify details: https://account5811.co,spam
The kids loved the presents you sent! They can't stop talking about them.,ham
You're our lucky winner! $1000 prize waiting. Click https://claimnow5349.io within 24 hours!,spam
Hot singles in your area are interested! Chat now: https://confirm2840.org,spam
Get generic Viagra for $2.99! No prescription needed: https://win8062.info,spam
Your bank statement is now available online.,ham
Concert tickets for next month are on sale now!,ham
Your package from Amazon will arrive by tomorrow.,ham
The kids loved the presents you sent! They can't stop talking about them.,ham
Your ticket #12345 won $5000 in the weekly draw! https://account8682.com,spam
URGENT: Data entry positions available. Apply: https://login2965.co,spam
Family reunion planning: Can you bring desserts?,ham
Become a product tester. Earn $50/hour. Sign up: https://claim5985.info,spam
Your order #1234567 has been shipped! Expected delivery: tomorrow,ham
Confirmation: massage session booked for Friday at 4pm.,ham
